Source,Target,Weight,TipoRelacion
2710,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2710,INVERSIONES ANGEL DE LUZ S.A.C.,26693.93571428571,Depto+Modalidad
2710,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2710,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2711,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2711,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
2711,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2711,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
2711,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
2712,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2712,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2712,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2712,CONSTRUCTORA & INMOBILIARIA TORRES DE CRISTAL S.A.C. - CONSIN TORRES DE CRISTAL S.A.C.,25856.25,Depto+Modalidad
2712,SERVICIOS GENERALES Y CONSTRUCCIONES W&D S.R.L.,25987.5,Depto+Modalidad
2713,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2713,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2713,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2713,INMOBILIARIA CONDOMINIOS DE CHICLAYO S.A.C.,25987.5,Depto+Modalidad
2713,INMOBILIARIA NOVATERRA ASOCIADOS S.A.C.,26435.25,Depto+Modalidad
2714,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2714,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2714,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2714,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2714,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2715,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2715,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2715,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2715,CONSTRUCTORA & INMOBILIARIA TORRES DE CRISTAL S.A.C. - CONSIN TORRES DE CRISTAL S.A.C.,25856.25,Depto+Modalidad
2715,LOS PORTALES S.A,35059.084615384614,Depto+Modalidad
2716,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2716,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2716,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2716,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2716,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2717,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2717,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2717,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2717,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2717,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2718,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2718,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2718,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2718,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2718,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2719,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2719,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2719,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2719,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2719,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2720,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2720,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2720,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2720,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2720,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2721,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2721,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2721,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2721,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2721,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2722,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2722,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2722,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2722,INMOBILIARIA CONDOMINIOS DE CHICLAYO S.A.C.,25987.5,Depto+Modalidad
2722,INMOBILIARIA NOVATERRA ASOCIADOS S.A.C.,26435.25,Depto+Modalidad
2723,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2723,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2723,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2723,CONSTRUCTORA & INMOBILIARIA TORRES DE CRISTAL S.A.C. - CONSIN TORRES DE CRISTAL S.A.C.,25856.25,Depto+Modalidad
2723,LOS PORTALES S.A,35059.084615384614,Depto+Modalidad
2724,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2725,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
2725,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2725,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
2725,SERVICIOS GENERALES Y CONSTRUCCIONES W&D S.R.L.,25987.5,Depto+Modalidad
2725,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
2726,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2726,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2726,INMOBILIARIA CONDOMINIOS DE CHICLAYO S.A.C.,25987.5,Depto+Modalidad
2726,INMOBILIARIA NOVATERRA ASOCIADOS S.A.C.,26435.25,Depto+Modalidad
2726,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2727,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
2727,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2727,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
2727,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2727,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
2728,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2728,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2728,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2728,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2728,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2729,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2729,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2729,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2729,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2729,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2730,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
2730,INVERSIONES ANGEL DE LUZ S.A.C.,26693.93571428571,Depto+Modalidad
2730,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
2730,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2730,LOLI SALAZAR KAROL ESTHER,25068.75,Depto+Modalidad
2731,DESARROLLO INMOBILIARIO MARVERDE S.A.C,25987.5,Depto+Modalidad
2731,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2731,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2731,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2731,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2732,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2733,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
2733,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2733,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
2733,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2733,ASOCIACION COMUNION PROMOCION DESARROLLO Y LIBERACION COPRODELI,27201.780000000002,Depto+Modalidad
2734,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2734,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2734,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2734,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2734,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2735,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2735,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2735,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2735,INMOBILIARIA CONDOMINIOS DE CHICLAYO S.A.C.,25987.5,Depto+Modalidad
2735,INMOBILIARIA NOVATERRA ASOCIADOS S.A.C.,26435.25,Depto+Modalidad
2736,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2736,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2736,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2736,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2736,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2737,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2737,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2737,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2737,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2737,VENET-INTERNATIONAL E.I.R.L.,25987.5,Depto+Modalidad
2738,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2738,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2738,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2738,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2738,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2739,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
2739,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2739,PROYECTO NUEVA ESPAÐA SOCIEDAD  ANONIMA CERRADA,24881.18653846154,Depto+Modalidad
2739,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,24675.0,Depto+Modalidad
2739,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2740,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2740,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2740,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2740,INMOBILIARIA CONDOMINIOS DE CHICLAYO S.A.C.,25987.5,Depto+Modalidad
2740,INMOBILIARIA NOVATERRA ASOCIADOS S.A.C.,26435.25,Depto+Modalidad
2741,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2742,DESARROLLO INMOBILIARIO MARVERDE S.A.C,25987.5,Depto+Modalidad
2742,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2742,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2742,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2742,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2743,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2743,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2743,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2743,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2743,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2744,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2744,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2744,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2744,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2744,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2745,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
2745,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2745,INVERSIONES ANGEL DE LUZ S.A.C.,26693.93571428571,Depto+Modalidad
2745,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2745,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2746,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2746,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2746,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2746,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2746,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2747,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2748,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2748,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2748,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2748,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2748,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2749,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2749,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2749,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2749,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2749,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2750,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2750,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2750,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2750,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2750,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2751,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2752,DESARROLLO INMOBILIARIO MARVERDE S.A.C,25987.5,Depto+Modalidad
2752,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2752,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2752,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2752,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2753,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
2753,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2753,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
2753,SERVICIOS GENERALES Y CONSTRUCCIONES W&D S.R.L.,25987.5,Depto+Modalidad
2753,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
2754,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2754,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2754,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2754,INMOBILIARIA CONDOMINIOS DE CHICLAYO S.A.C.,25987.5,Depto+Modalidad
2754,INMOBILIARIA NOVATERRA ASOCIADOS S.A.C.,26435.25,Depto+Modalidad
2755,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2755,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2755,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2755,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2755,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2756,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2756,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2756,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2756,INMOBILIARIA CONDOMINIOS DE CHICLAYO S.A.C.,25987.5,Depto+Modalidad
2756,INMOBILIARIA NOVATERRA ASOCIADOS S.A.C.,26435.25,Depto+Modalidad
2757,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2757,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2757,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2757,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2757,VENET-INTERNATIONAL E.I.R.L.,25987.5,Depto+Modalidad
2758,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2758,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2758,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2758,INMOBILIARIA CONDOMINIOS DE CHICLAYO S.A.C.,25987.5,Depto+Modalidad
2758,INMOBILIARIA NOVATERRA ASOCIADOS S.A.C.,26435.25,Depto+Modalidad
2759,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
2759,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2759,INVERSIONES ANGEL DE LUZ S.A.C.,26693.93571428571,Depto+Modalidad
2759,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2759,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2760,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2760,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2760,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2760,INMOBILIARIA CONDOMINIOS DE CHICLAYO S.A.C.,25987.5,Depto+Modalidad
2760,INMOBILIARIA NOVATERRA ASOCIADOS S.A.C.,26435.25,Depto+Modalidad
2761,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2761,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2761,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2761,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2761,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2762,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
2762,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2762,INVERSIONES ANGEL DE LUZ S.A.C.,26693.93571428571,Depto+Modalidad
2762,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2762,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2763,INMOBILIARIA Y EJECUTORES ORION S.A.C.,28534.846153846152,Depto+Modalidad
2763,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2763,INVERSIONES ANGEL DE LUZ S.A.C.,26693.93571428571,Depto+Modalidad
2763,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2763,CONSTRUCTORA LOS CASTAÐOS DE FERREÐAFE S.A.C.,24244.232432432433,Depto+Modalidad
2764,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2765,VALESE CONTRATISTAS GENERALES E.I.R.L.,23100.0,Depto+Modalidad
2765,MAN GROUP INTERNACIONAL S.A.C.,22575.0,Depto+Modalidad
2765,CONSTRUCTORA VALLE REQUE S.A.C.,25987.5,Depto+Modalidad
2765,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2765,K-L-M CONTRATISTAS GENERALES S.A.C.,26803.985294117647,Depto+Modalidad
2766,GRUPO  INMOBILIARIO  KINSA  S.A.C.,33041.11315789474,Depto+Modalidad
2766,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
2766,BECTEK CONTRATISTAS S.A.C.,25022.90625,Depto+Modalidad
2766,LA PONCIANA INVESTMENTS SOCIEDAD ANONIMA CERRADA,24221.590909090908,Depto+Modalidad
2766,CONSTRUCTORA HABIMOR S.A.C.,25987.5,Depto+Modalidad
2767,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
2767,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2767,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
2767,SERVICIOS GENERALES Y CONSTRUCCIONES W&D S.R.L.,25987.5,Depto+Modalidad
2767,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
2768,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2768,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
2768,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2768,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
2768,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
2769,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2769,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
2769,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2769,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
2769,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
2770,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2770,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
2770,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2770,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
2770,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
2771,INMOBILIARIA EL BRAMADERO S.A.C.,25313.76222222222,Depto+Modalidad
2771,AS CONSULTORES & CONSTRUCTORES SRL.,24517.5,Depto+Modalidad
2771,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,24150.0,Depto+Modalidad
2771,CONSTRUCTORA E INMOBILIARIA MANCINI S.A.C.,25987.5,Depto+Modalidad
2771,DESPACHO DE OBRAS Y CONSTRUCCIONES S.A.C.,28726.749999999996,Depto+Modalidad
2772,CONSTRUCTORA E INMOBILIARIA J & A S.A.C.,23450.0,Depto+Modalidad
